Tipo_Predio;postalCode;country;ID_PRUMA;REGIONAL;state;city;throughfare;streetNumber;LIBERADO_EM;AGING_SEMANAS;AGING_MESES;TORRES;APTOS;TIPO_CAIXA;CAIXAS;ARMARIO;CAP_INS;OCUPACAO;DISPONIVEL;OCUPADO;RESERVADO;BLOQUEADO;OCUPACAO_PERCENTUAL;FAIXA_OCUPACAO;GRUPO_OCUPACAO;F_SP;TV;FAIXA_FIBRAS_LIVRES;FAIXA_FIBRAS_LIVRES_AGRUP
FANOUT;4714010 | 173;Brasil;105364;SP;SP;SAO PAULO;R FRANCISCO DE MORAIS 173;173;23/09/2015;26;6;1;24;CTO;1;I03;8;5;3;4;0;0;62.50;51%  À 70%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4714010 | 50;Brasil;105473;SP;SP;SAO PAULO;R FRANCISCO DE MORAIS 50;50;23/09/2015;26;6;1;12;CTO;1;A82;16;5;11;5;0;0;31.25;21%  À 50%;Média;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4714010 | 61;Brasil;105099;SP;SP;SAO PAULO;R CAMPO VERDE 61;61;23/09/2015;26;6;1;18;CTO;1;A80;8;5;3;5;0;0;62.50;51%  À 70%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4715003 | 1416;Brasil;105272;SP;SP;SAO PAULO;R AMERICO BRASILIENSE 1416;1416;23/09/2015;26;6;1;0;CTO;1;I03;16;16;0;13;0;0;100.00;Saturado;Alta;SP;2PLAY;0 Fibras Livres;Baixa
FANOUT;4715004 | 1765;Brasil;105277;SP;SP;SAO PAULO;R AMERICO BRASILIENSE 1765;1765;23/09/2015;26;6;1;45;CTO;1;I03;16;8;8;6;0;0;50.00;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4716000 | 1166;Brasil;105348;SP;SP;SAO PAULO;R FERNANDES MOREIRA 1166;1166;23/09/2015;26;6;1;16;CTO;1;I03;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4716001 | 582;Brasil;105357;SP;SP;SAO PAULO;R FERNANDES MOREIRA 582;582;09/12/2015;15;3;1;38;CTO;1;I03;16;7;9;7;0;0;43.75;21%  À 50%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4717000 | 1057;Brasil;105425;SP;SP;SAO PAULO;R ALEXANDRE DUMAS 1057;1057;23/09/2015;26;6;1;17;CTO;1;A82;8;2;6;0;0;0;25.00;21%  À 50%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4717000 | 1102;Brasil;105426;SP;SP;SAO PAULO;R ALEXANDRE DUMAS 1102;1102;23/09/2015;26;6;1;12;CTO;1;A82;16;5;11;5;0;0;31.25;21%  À 50%;Média;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4717003 | 1410;Brasil;105431;SP;SP;SAO PAULO;R ALEXANDRE DUMAS 1410;1410;23/09/2015;26;6;1;80;TO;1;A82;8;8;0;7;0;1;100.00;Saturado;Alta;SP;3PLAY;0 Fibras Livres;Baixa
FANOUT;4717003 | 2413;Brasil;105057;SP;SP;SAO PAULO;AV BRG FARIA LIMA 2413;2413;23/09/2015;26;6;1;0;CTO;1;A80;8;2;6;2;0;0;25.00;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4717003 | 2523;Brasil;105058;SP;SP;SAO PAULO;AV BRG FARIA LIMA 2523;2523;23/09/2015;26;6;1;12;CTO;1;A80;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4717004 | 590;Brasil;105444;SP;SP;SAO PAULO;R ALEXANDRE DUMAS 590;590;23/09/2015;26;6;1;60;TO;1;A82;16;15;1;12;0;0;93.75;71%  À 99%;Alta;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4718050 | 347;Brasil;105302;SP;SP;SAO PAULO;R ANTONIO DE OLIVEIRA (CH S ANTONIO) 347;347;23/09/2015;26;6;1;0;CTO;1;I03;8;8;0;6;0;0;100.00;Saturado;Alta;SP;3PLAY;0 Fibras Livres;Baixa
FANOUT;4719040 | 104;Brasil;105502;SP;SP;SAO PAULO;R PROF MANOELITO DE ORNELLAS 104;104;23/09/2015;26;6;1;1;CTO;1;A82;16;4;12;2;0;0;25.00;21%  À 50%;Média;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4719040 | 60;Brasil;105128;SP;SP;SAO PAULO;R DR MARIO FERRAZ 60;60;23/09/2015;26;6;1;13;CTO;1;A80;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4721040 | 100;Brasil;105446;SP;SP;SAO PAULO;R BR DE COTEGIPE 100;100;23/09/2015;26;6;1;0;CTO;1;A82;8;4;4;2;0;0;50.00;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4723001 | 150;Brasil;105396;SP;SP;SAO PAULO;AV JOAO DIAS 150;150;23/09/2015;26;6;1;18;CTO;1;A82;16;4;12;2;0;0;25.00;21%  À 50%;Média;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4724010 | 105;Brasil;105097;SP;SP;SAO PAULO;R CAMPO VERDE 105;105;25/11/2015;17;4;1;13;CTO;1;A80;8;5;3;5;0;0;62.50;51%  À 70%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4726000 | 260;Brasil;105392;SP;SP;SAO PAULO;AV JOAO CARLOS DA SILVA BORGES 260 (Inclusão);260;23/09/2015;26;6;1;0;CTO;1;A82;16;11;5;10;0;0;68.75;51%  À 70%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4726160 | 1979;Brasil;105035;SP;SP;SAO PAULO;AV BRG FARIA LIMA 1979;1979;23/09/2015;26;6;1;26;CTO;1;A80;16;0;16;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4726160 | 1999;Brasil;105038;SP;SP;SAO PAULO;AV BRG FARIA LIMA 1999;1999;25/11/2015;17;4;1;15;CTO;1;A80;16;0;16;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4726160 | 2012;Brasil;105039;SP;SP;SAO PAULO;AV BRG FARIA LIMA 2012;2012;23/09/2015;26;6;1;0;CTO;1;A80;16;11;5;10;0;0;68.75;51%  À 70%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4726170 | 177;Brasil;105387;SP;SP;SAO PAULO;AV ALFREDO EGIDIO DE SOUZA ARANHA 177;177;27/10/2015;21;5;1;5;CTO;1;A82;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4728020 | 314;Brasil;105088;SP;SP;SAO PAULO;R ANGELINA MAFFEI VITA 314;314;03/11/2015;20;4;1;17;CTO;1;A80;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4729030 | 2179;Brasil;105050;SP;SP;SAO PAULO;AV BRG FARIA LIMA 2179;2179;23/09/2015;26;6;1;20;CTO;1;A80;8;4;4;4;0;0;50.00;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4845200 | 479;Brasil;104523;SP;SP;SAO PAULO;R FRANCISCO LEITAO 479;479;23/09/2015;26;6;1;24;CTO;1;A78;16;3;13;2;0;0;18.75;1%   À 20%;Baixa;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4845200 | 486;Brasil;104524;SP;SP;SAO PAULO;R FRANCISCO LEITAO 486;486;23/09/2015;26;6;1;30;CTO;1;A78;16;5;11;5;0;0;31.25;21%  À 50%;Média;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;83708525 | 440;Brasil;114712;SU;PR;ARAUCARIA;Rua Papa João XXIII;440;17/12/2015;14;3;7;0;TO;4;A16;152;33;119;22;2;0;21.71;21%  À 50%;Média;FSP;2PLAY;+80 Fibras Livres;Alta
FANOUT;83708320 | 170;Brasil;113617;SU;PR;ARAUCARIA;R LINDOLFO LUIZ BOELL, 170/173 RESIDENCIAL DIFIORI;170;11/12/2015;15;3;6;0;TO;1;A16;48;2;46;1;0;0;4.17;1%   À 20%;Baixa;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
FANOUT;87020080 | 631;Brasil;114739;SU;PR;MARINGA;Rua Campos Sales;631;23/12/2015;13;3;1;0;CTO;1;I01;8;6;2;3;0;0;75.00;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;87020090 | 640;Brasil;112411;SU;PR;MARINGA;RUA RUI BARBOSA, 640;640;27/11/2015;17;4;1;0;TO;1;I01;8;2;6;2;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;87020121 | 964;Brasil;114738;SU;PR;MARINGA;Avenida Prudente de Morais;964;12/02/2016;6;1;1;0;NULL;0;NULL;0;0;0;0;0;0;0.00;N/I;N/I;FSP;2PLAY;N/I;N/I
FANOUT;94910003 | 1789;Brasil;114737;SU;RS;CACHOEIRINHA;Avenida General Flores da Cunha;1789;22/12/2015;13;3;1;0;CTO;1;A04;16;3;15;3;0;0;18.75;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;94910003 | 1891;Brasil;114597;SU;RS;CACHOEIRINHA;GAL. FLORES DA CUNHA 1891;1891;22/12/2015;13;3;1;0;CTO;1;A04;16;3;13;1;0;0;18.75;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;94910003 | 2240;Brasil;114383;SU;RS;CACHOEIRINHA;Avenida General Flores da Cunha;2240;14/12/2015;14;3;4;0;TO;3;I01;40;12;28;10;0;0;30.00;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;94920270 | 872;Brasil;133405;SU;RS;CACHOEIRINHA;GAL. ANAPIO GOMES 872;872;29/02/2016;3;1;1;0;CTO;1;A12;8;6;2;6;0;0;75.00;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;94935050 | 366;Brasil;113513;SU;RS;CACHOEIRINHA;Rua Amapá;366;10/12/2015;15;3;1;0;CTO;1;I01;16;5;11;5;0;0;31.25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;94935130 | 322;Brasil;113515;SU;RS;CACHOEIRINHA;Rua Dona Cecília;322;14/12/2015;14;3;1;0;CTO;1;I01;8;7;1;7;0;0;87.50;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;94935160 | 300;Brasil;113517;SU;RS;CACHOEIRINHA;Rua Esperança;300;14/12/2015;14;3;1;0;CTO;1;I01;8;2;6;2;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;94935410 | 1304;Brasil;114719;SU;RS;CACHOEIRINHA;R LIDIO BATISTA SOARES, 1304;1304;21/12/2015;13;3;1;0;CTO;1;I01;8;8;0;8;0;0;100.00;Saturado;Alta;FSP;2PLAY;0 Fibras Livres;Baixa
FANOUT;94935200 | 653;Brasil;113518;SU;RS;CACHOEIRINHA;Avenida Francisco Brochado da Rocha;653;15/12/2015;14;3;1;0;CTO;1;I01;8;4;4;4;0;0;50.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;94935200 | 909;Brasil;113519;SU;RS;CACHOEIRINHA;Avenida Francisco Brochado da Rocha;909;15/12/2015;14;3;1;0;CTO;1;I01;8;8;0;2;0;0;100.00;Saturado;Alta;FSP;2PLAY;0 Fibras Livres;Baixa
FANOUT;92020300 | 100;Brasil;114742;SU;RS;CANOAS;Rua Felipe de Noronha;100;17/12/2015;14;3;2;0;CTO;1;C26;16;2;14;1;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;92020410 | 154;Brasil;114600;SU;RS;CANOAS;PLACIDO DE CASTRO 154;154;21/12/2015;13;3;1;0;CTO;1;C26;8;3;5;3;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;95072140 | 30;Brasil;113530;SU;RS;CAXIAS DO SUL;Rua Danilo Antônio Bridi;30;23/12/2015;13;3;1;0;CTO;1;A43;16;10;6;8;0;0;62.50;51%  À 70%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;94020040 | 15;Brasil;114609;SU;RS;GRAVATAI;ANGELINO LORANZI 15;15;17/12/2015;14;3;1;0;CTO;1;B04;8;2;6;2;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;94030000 | 1762;Brasil;113536;SU;RS;GRAVATAI;Avenida Dorival Cândido Luz de Oliveira;1762;16/12/2015;14;3;1;0;CTO;1;B04;8;6;2;1;0;0;75.00;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90640200 | 55;Brasil;112776;SU;RS;PORTO ALEGRE;R. MOYSES ANTUNES DA CUNHA, 55;55;10/08/2015;32;7;2;0;CTO;1;B75;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90110020 | 395;Brasil;114749;SU;RS;PORTO ALEGRE;Rua Coronel André Belo;395;18/12/2015;14;3;2;0;CTO;1;B24;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90110040 | 191;Brasil;126913;SU;RS;PORTO ALEGRE;R DRA RITA LOBATO;191;29/01/2016;8;2;1;22;CTO;1;B24;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90110260 | 509;Brasil;113545;SU;RS;PORTO ALEGRE;Rua Barbedo;509;11/12/2015;15;3;1;0;CTO;1;B22;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90110270 | 120;Brasil;113556;SU;RS;PORTO ALEGRE;Rua Costa;120;14/12/2015;14;3;1;0;CTO;1;B22;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90110320 | 55;Brasil;114649;SU;RS;PORTO ALEGRE;RUA RIBEIRO CANCELA  55 - BL 2;55;16/12/2015;14;3;2;0;TO;1;B22;24;0;24;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90130060 | 880;Brasil;113571;SU;RS;PORTO ALEGRE;Rua Gonçalves Dias;880;29/02/2016;3;1;1;0;CTO;1;A0O;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90130061 | 615;Brasil;113570;SU;RS;PORTO ALEGRE;Rua Gonçalves Dias;615;29/01/2016;8;2;1;0;CTO;1;A0O;8;2;6;2;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90130100 | 16;Brasil;114787;SU;RS;PORTO ALEGRE;Rua Barão do Triunfo;16;31/01/2016;7;2;1;0;CTO;1;A0O;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90150004 | 908;Brasil;113568;SU;RS;PORTO ALEGRE;Avenida Getúlio Vargas;908;15/12/2015;14;3;1;0;CTO;1;A0O;16;2;14;0;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90150051 | 631;Brasil;113554;SU;RS;PORTO ALEGRE;Rua Botafogo;631;29/02/2016;3;1;1;0;CTO;1;A0O;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90150101 | 213;Brasil;113555;SU;RS;PORTO ALEGRE;Rua Comendador Rodolfo Gomes;213;17/12/2015;14;3;1;0;CTO;1;B22;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90160181 | 441;Brasil;114652;SU;RS;PORTO ALEGRE;AV. ERICO VERISSIMO 441;441;21/12/2015;13;3;1;0;TO;1;B24;24;1;23;1;0;0;4.17;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90620150 | 426;Brasil;127315;SU;RS;PORTO ALEGRE;R LUIZ DE CAMOES;426;31/01/2016;7;2;1;30;CTO;1;B75;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90640020 | 90;Brasil;115037;SU;RS;PORTO ALEGRE;Rua Doutor Júlio Bocaccio;90;22/12/2015;13;3;5;0;CTO;1;B75;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90640030 | 105;Brasil;114606;SU;RS;PORTO ALEGRE;ENG. FERNANDO MENDES RIBEIRO 105;105;22/12/2015;13;3;1;0;CTO;1;B75;8;2;6;1;1;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90640030 | 30;Brasil;114650;SU;RS;PORTO ALEGRE;RUA ENG. FERNANDO M RIBEIRO 30 JD AMERICA BL 23;30;22/12/2015;13;3;13;0;CTO;3;B75;24;5;19;2;0;0;20.83;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90640220 | 538;Brasil;114757;SU;RS;PORTO ALEGRE;R TEIXEIRA DE FREITAS 538;538;29/02/2016;3;1;1;0;CTO;1;B75;8;3;5;3;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;90850100 | 57;Brasil;113542;SU;RS;PORTO ALEGRE;Rua Antenor Lemos;57;14/12/2015;14;3;1;0;CTO;2;B22;24;3;21;0;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90850150 | 578;Brasil;114910;SU;RS;PORTO ALEGRE;R DR. OSCAR BITTENCOURT 578;578;25/02/2016;4;1;1;0;CTO;1;B22;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;90870010 | 434;Brasil;114509;SU;RS;PORTO ALEGRE;Rua Anchieta 434;434;17/12/2015;14;3;1;0;CTO;1;B75;8;2;6;2;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;93032000 | 733;Brasil;109921;SU;RS;SAO LEOPOLDO;AV. S. BORJA, 733;733;30/01/2016;8;2;1;0;CTO;1;A08;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;93032000 | 821;Brasil;127996;SU;RS;SAO LEOPOLDO;Avenida São Borja;821;30/01/2016;8;2;1;16;CTO;1;A08;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;93032000 | 719;Brasil;109920;SU;RS;SAO LEOPOLDO;Avenida São Borja;719;30/01/2016;8;2;1;0;CTO;1;A08;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;93032000 | 801;Brasil;116343;SU;RS;SAO LEOPOLDO;Avenida São Borja;801;30/01/2016;8;2;1;4;CTO;1;A08;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;88370140 | 8175;Brasil;107347;SU;SC;NAVEGANTES;AV PREF CIRINO ADOLFO CABRAL;8175;30/10/2015;21;5;1;0;CTO;1;A01;8;4;4;4;0;0;50.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88370168 | 7095;Brasil;107301;SU;SC;NAVEGANTES;AV PREF JOSE JUVENAL MAFRA;7095;19/02/2016;5;1;1;0;CTO;1;A01;8;4;4;4;0;0;50.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88370438 | 650;Brasil;107425;SU;SC;NAVEGANTES;AV JOAO SACAVEM;650;25/02/2016;4;1;1;0;CTO;1;I01;16;6;10;6;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88372540 | 754;Brasil;109180;SU;SC;NAVEGANTES;Rua Luiz Manoel do Nascimento;754;30/09/2015;25;6;1;0;CTO;1;A01;8;7;1;6;0;0;87.50;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88372582 | 60;Brasil;107358;SU;SC;NAVEGANTES;R ALBINO DANIEL PEREIRA;60;30/10/2015;21;5;1;16;CTO;1;A01;8;4;4;4;0;0;50.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88372628 | 224;Brasil;113021;SU;SC;NAVEGANTES;Rua Oscar Cordeiro;224;20/11/2015;18;4;1;4;CTO;1;A01;8;4;4;3;0;0;50.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88372638 | 741;Brasil;107327;SU;SC;NAVEGANTES;R WALDEMAR KRIEGER;741;23/11/2015;17;4;1;0;CTO;1;A01;8;3;5;2;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88372800 | 60;Brasil;107357;SU;SC;NAVEGANTES;R CARLOS BOOS;60;30/10/2015;21;5;1;10;CTO;1;A01;8;3;5;3;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88372812 | 538;Brasil;125801;SU;SC;NAVEGANTES;Avenida Joaquim Couto;538;26/02/2016;4;1;1;12;CTO;1;A01;8;4;4;4;0;0;50.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88370053 | 7649;Brasil;107401;SU;SC;NAVEGANTES;Avenida Prefeito Cirino Adolfo Cabral;7649;24/02/2016;4;1;1;0;NULL;0;NULL;0;0;0;0;0;0;0.00;N/I;N/I;FSP;2PLAY;N/I;N/I
FANOUT;88370053 | 9689;Brasil;107370;SU;SC;NAVEGANTES;AV PREF CIRINO ADOLFO CABRAL;9689;26/11/2015;17;4;1;0;CTO;1;A01;8;7;1;7;0;0;87.50;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88370074 | 318;Brasil;107394;SU;SC;NAVEGANTES;AV JOAO SACAVEM ;318;30/09/2015;25;6;1;0;TO;1;I01;16;8;8;8;0;0;50.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;88370074 | 571;Brasil;107395;SU;SC;NAVEGANTES;AV JOAO SACAVEM;571;30/09/2015;25;6;1;0;TO;1;I01;48;12;36;12;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
FANOUT;88370104 | 8226;Brasil;107360;SU;SC;NAVEGANTES;AV PREF CIRINO ADOLFO CABRAL;8226;19/02/2016;5;1;1;0;CTO;1;A01;16;4;12;4;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;88370104 | 8575;Brasil;115919;SU;SC;NAVEGANTES;Avenida Prefeito Cirino Adolfo Cabral;8575;19/02/2016;5;1;1;4;NULL;0;NULL;0;0;0;0;0;0;0.00;N/I;N/I;FSP;2PLAY;N/I;N/I
FANOUT;88370112 | 8488;Brasil;107372;SU;SC;NAVEGANTES;AV PREF JOSE JUVENAL MAFRA;8488;25/11/2015;17;4;1;0;CTO;1;A01;8;2;6;1;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
